Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,App specific
jmeter_login_and_view_dashboard,200,770,701,1099,1206,1354,457,1373,0.0,False
jmeter_view_issue,14413,608,600,748,799,901,310,1131,0.0,False
jmeter_search_jql,4665,1176,1132,1473,1603,1876,659,7960,0.0,False
jmeter_view_dashboard,4233,318,306,443,485,560,147,825,0.0,False
jmeter_view_scrum_board,3390,457,444,622,676,777,208,925,0.0,False
jmeter_view_backlog,2534,728,712,885,958,1099,373,1349,0.0,False
jmeter_create_issue:open_quick_create,1697,143,138,200,222,261,65,340,0.0,False
jmeter_create_issue:fill_and_submit_issue_form,1697,625,615,708,754,824,490,1205,0.0,False
jmeter_view_kanban_board,2956,510,496,674,740,863,203,1018,0.0,False
jmeter_browse_projects,3798,203,197,284,310,363,89,447,0.0,False
jmeter_edit_issue:open_editor,2113,341,340,437,470,531,168,630,0.0,False
jmeter_edit_issue:save_edit,2113,826,744,1088,1410,2142,512,3240,0.0,False
jmeter_view_project_summary,1267,335,330,448,490,555,158,680,0.0,False
jmeter_add_comment:open_comment,840,227,221,303,334,385,127,535,0.0,False
jmeter_add_comment:save_comment,840,773,753,922,1003,1116,527,1237,0.0,False
jmeter_browse_boards,414,235,233,310,333,375,117,423,0.0,False
selenium_login:open_login_page,112,136,126,166,184,239,99,476,0.0,False
selenium_login:login_and_view_dashboard,112,1263,1362,1599,1651,2364,477,2766,0.0,False
selenium_login,112,1419,1504,1766,1838,2816,691,2924,0.0,False
selenium_project_summary,112,384,362,448,484,558,261,1763,0.0,False
selenium_browse_projects_list,112,275,268,326,346,401,209,436,0.0,False
selenium_browse_boards_list,112,364,244,369,1297,1967,203,2123,0.0,False
selenium_create_issue:open_quick_create,112,1279,1238,1932,2015,2067,621,2131,0.0,False
selenium_create_issue:fill_and_submit_issue_form:submit_issue_form,112,1749,1780,2349,2444,2569,651,2601,0.0,False
selenium_create_issue:fill_and_submit_issue_form,112,2375,2370,2996,3091,3229,1223,5139,0.0,False
selenium_create_issue,112,3656,3557,4865,5122,5297,1861,7198,0.0,False
selenium_edit_issue:open_edit_issue_form,112,539,512,638,725,901,405,957,0.0,False
selenium_edit_issue:save_edit_issue_form,112,640,626,740,857,1006,487,1127,0.0,False
selenium_edit_issue,112,1823,1712,2279,2696,3172,1388,3413,0.0,False
selenium_save_comment:open_comment_form,112,269,252,342,406,423,186,437,0.0,False
selenium_save_comment:submit_form,112,988,1000,1112,1153,1218,735,1260,0.0,False
selenium_save_comment,112,2528,2508,3185,3251,3324,1255,3365,0.0,False
selenium_search_jql,112,1943,1966,2445,2611,3232,1166,3401,0.0,False
selenium_view_scrum_board_backlog,112,1714,1786,2163,2240,2345,813,2355,0.0,False
selenium_view_scrum_board,112,1498,1467,2079,2137,2292,760,2315,0.0,False
selenium_view_kanban_board,112,1551,1520,2097,2131,2244,768,2341,0.0,False
selenium_view_dashboard,112,280,273,333,368,399,210,410,0.0,False
selenium_view_issue,112,569,552,699,726,797,432,841,0.0,False
selenium_log_out,112,375,378,430,443,466,292,467,0.0,False
