Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,App specific
jmeter_login_and_view_dashboard,200,1131,998,1487,1651,4874,658,7263,0.0,False
jmeter_view_issue,14408,453,446,487,505,562,397,3745,0.0,False
jmeter_search_jql,4665,914,901,988,1023,1111,774,5274,0.0,False
jmeter_view_dashboard,4232,295,290,318,331,363,259,514,0.0,False
jmeter_view_scrum_board,3389,407,402,457,476,524,303,669,0.0,False
jmeter_create_issue:open_quick_create,1697,182,170,211,221,300,145,2045,0.0,False
jmeter_view_kanban_board,2955,403,387,471,493,529,354,1758,0.0,False
jmeter_view_backlog,2532,762,740,994,1094,1240,485,5942,0.0,False
jmeter_create_issue:fill_and_submit_issue_form,1696,561,547,610,642,731,494,2948,0.0,False
jmeter_browse_projects,3797,161,156,177,184,213,144,352,0.0,False
jmeter_edit_issue:open_editor,2113,272,265,303,313,344,238,1199,0.0,False
jmeter_edit_issue:save_edit,2112,627,615,684,744,1137,383,1403,0.0,False
jmeter_view_project_summary,1266,361,355,389,405,447,304,1029,0.0,False
jmeter_add_comment:open_comment,840,230,225,252,263,289,204,334,0.0,False
jmeter_add_comment:save_comment,840,652,638,719,752,846,562,1067,0.0,False
jmeter_browse_boards,414,202,196,220,231,259,181,318,0.0,False
selenium_login:open_login_page,164,171,146,165,168,456,128,3359,0.0,False
selenium_login:login_and_view_dashboard,164,888,833,944,964,1298,732,6432,0.0,False
selenium_login,164,1061,982,1102,1118,1787,880,9792,0.0,False
selenium_browse_projects_list,164,312,304,324,329,376,280,1170,0.0,False
selenium_browse_boards_list,164,829,790,835,842,887,761,5394,0.0,False
selenium_create_issue:open_quick_create,164,693,693,734,742,802,612,1240,0.0,False
selenium_create_issue:fill_and_submit_issue_form:submit_issue_form,164,905,1105,1123,1126,1128,602,1208,0.0,False
selenium_create_issue:fill_and_submit_issue_form,164,1426,1517,1685,1696,1712,1010,1737,0.0,False
selenium_create_issue,164,2120,2158,2407,2424,2481,1639,2875,0.0,False
selenium_edit_issue:open_edit_issue_form,164,498,483,516,537,738,448,1599,0.0,False
selenium_edit_issue:save_edit_issue_form,164,629,566,825,835,860,521,882,0.0,False
selenium_edit_issue,164,1643,1574,1826,1858,1988,1488,3265,0.0,False
selenium_save_comment:open_comment_form,164,338,359,394,496,549,241,570,0.0,False
selenium_save_comment:submit_form,164,973,964,1023,1055,1121,819,3163,0.0,False
selenium_save_comment,164,1653,1582,1906,1953,2007,1325,4126,0.0,False
selenium_search_jql,164,1355,1339,1400,1432,1678,1196,4559,0.0,False
selenium_view_scrum_board_backlog,164,1005,916,1333,1405,1501,879,4831,0.0,False
selenium_view_scrum_board,164,934,901,937,965,1068,875,5064,0.0,False
selenium_view_kanban_board,164,1114,1017,1451,1767,2142,825,2330,0.0,False
selenium_view_dashboard,164,654,629,902,967,1093,437,1148,0.0,False
selenium_view_issue,164,688,672,765,786,843,545,2220,0.0,False
selenium_project_summary,164,554,532,604,634,701,459,3392,0.0,False
zephyr_scale_view_test_case_in_issue_view,164,595,581,671,707,768,516,1091,0.0,True
zephyr_scale_view_test_cycle_in_issue_view,164,650,636,738,763,1155,503,1355,0.0,True
zephyr_scale_view_test_plan_in_issue_view,164,614,586,717,751,1058,505,1246,0.0,True
selenium_log_out,164,441,426,502,558,622,380,730,0.0,False
